incident_id,case_number,incident_datetime,incident_type_primary,incident_description,address_1,city,state,zip,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
"743,665,639",00-02-1621-1,2000 Feb 23 04:20:00 AM,ALL OTHER OFFENSES,Occur From Date: 02/23/2000 04:20<br>Occur To Date: 02/23/2000 06:00<br>16-10-25 GIVING FALSE INFORMATION<br>Case Status: Cleared by Arrest,STRONG ST,ATHENS,GA,30601,33.9620223,-83.3756451,2016 Jan 11 06:51:42 PM,2016 Jan 11 09:50:19 PM,POINT (-83.3756451 33.9620223),4,Wednesday,Other
"743,923,106",00-02-1640-1,2000 Feb 23 07:40:00 AM,OTHER ASSAULTS,Occur From Date: 02/23/2000 07:40<br>Occur To Date: 02/23/2000 07:45<br>16-5-23 SIMPLE BATTERY<br>Case Status: Open Investigation,200 Block ALPS RD,ATHENS,GA,30606,33.94399,-83.405455,2016 Jan 11 08:39:20 PM,2016 Jan 12 12:19:30 AM,POINT (-83.405455 33.94399),7,Wednesday,Assault
"743,560,425",00-02-1701-1,2000 Feb 23 08:00:00 AM,BURGLARY,Occur From Date: 02/23/2000 08:00<br>Occur To Date: 02/23/2000 18:00<br>16-7-1 BURGLARY - RESIDENCE - NO FORCED ENTRY<br>Case Status: Open Investigation,100 Block GIBBONS WAY,ATHENS,GA,30605,33.9053162,-83.3444382,2016 Jan 11 06:10:58 PM,2016 Jan 11 08:53:07 PM,POINT (-83.3444382 33.9053162),8,Wednesday,Breaking & Entering
"743,849,421",00-02-1658-1,2000 Feb 23 09:30:00 AM,LARCENY-THEFT,Occur From Date: 02/23/2000 09:30<br>Occur To Date: 02/23/2000 14:10<br>16-8-2 THEFT BY TAKING - MOTOR VEH PARTS/ACCES - $.01 TO $100.00<br>Case Status: Open Investigation,3700 Block ATLANTA HWY,ATHENS,GA,30606,33.9439705,-83.4675771,2016 Jan 11 08:11:22 PM,2016 Jan 11 11:36:51 PM,POINT (-83.4675771 33.9439705),9,Wednesday,Theft
"743,483,792",00-02-1635-2,2000 Feb 23 10:00:00 AM,ALL OTHER OFFENSES,"Occur From Date: 02/23/2000 10:00<br>Occur To Date: 02/23/2000 10:00<br>3-17-3 CURFEW VIOLATION DAYTIME - STUDENT, CHILD<br>Case Status: Cleared by Arrest",4300 Block LEXINGTON RD,ATHENS,GA,30605,33.9345146,-83.3146785,2016 Jan 11 05:44:47 PM,2016 Jan 11 08:13:50 PM,POINT (-83.3146785 33.9345146),10,Wednesday,Other
"743,584,852",00-02-1635-1,2000 Feb 23 10:00:00 AM,LARCENY-THEFT,Occur From Date: 02/23/2000 10:00<br>Occur To Date: 02/23/2000 10:00<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Cleared by Arrest,4300 Block LEXINGTON RD,ATHENS,GA,30605,33.9345146,-83.3146785,2016 Jan 11 06:19:57 PM,2016 Jan 11 09:06:47 PM,POINT (-83.3146785 33.9345146),10,Wednesday,Theft
"743,580,538",00-02-1636-1,2000 Feb 23 11:15:00 AM,LARCENY-THEFT,Occur From Date: 02/23/2000 11:15<br>Occur To Date: 02/23/2000 12:05<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Open Investigation,3700 Block ATLANTA HWY,ATHENS,GA,30606,33.9439705,-83.4675771,2016 Jan 11 06:18:22 PM,2016 Jan 11 09:04:15 PM,POINT (-83.4675771 33.9439705),11,Wednesday,Theft
"743,909,177",00-02-1704-1,2000 Feb 23 01:00:00 PM,LARCENY-THEFT,Occur From Date: 02/23/2000 13:00<br>Occur To Date: 02/23/2000 15:00<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Open Investigation,3700 Block ATLANTA HWY,ATHENS,GA,30622,33.9439705,-83.4675771,2016 Jan 11 08:34:25 PM,2016 Jan 12 12:10:39 AM,POINT (-83.4675771 33.9439705),13,Wednesday,Theft
"743,556,668",00-02-1647-1,2000 Feb 23 01:15:00 PM,LARCENY-THEFT,"Occur From Date: 02/23/2000 13:15<br>Occur To Date: 02/23/2000 13:15<br>16-8-14 THEFT BY SHOPLIFTING $.01 TO $300.00 1ST, 2ND, 3RD<br>Case Status: Cleared by Arrest",3700 Block ATLANTA HWY,ATHENS,GA,30606,33.9439705,-83.4675771,2016 Jan 11 06:09:35 PM,2016 Jan 11 08:51:11 PM,POINT (-83.4675771 33.9439705),13,Wednesday,Theft
"743,563,098",00-02-1722-1,2000 Feb 23 02:30:00 PM,LARCENY-THEFT,Occur From Date: 02/23/2000 14:30<br>Occur To Date: 02/24/2000 11:30<br>16-8-2 THEFT BY TAKING - MOTOR VEH PARTS/ACCES - $.01 TO $100.00<br>Case Status: Open Investigation,100 Block ROLLINGRIDGE DR,ATHENS,GA,30607,33.9903765,-83.401688,2016 Jan 11 06:11:47 PM,2016 Jan 11 08:54:06 PM,POINT (-83.401688 33.9903765),14,Wednesday,Theft
"743,583,855",00-02-1660-1,2000 Feb 23 02:40:00 PM,DISORDERLY CONDUCT,Occur From Date: 02/23/2000 14:40<br>Occur To Date: 02/23/2000 14:55<br>3-5-1 DISORDERLY CONDUCT<br>Case Status: Cleared by Arrest,PARIS ST,ATHENS,GA,30606,33.9507747,-83.3955556,2016 Jan 11 06:19:36 PM,2016 Jan 11 09:06:12 PM,POINT (-83.3955556 33.9507747),14,Wednesday,Disorder
"743,573,094",00-02-1661-1,2000 Feb 23 02:50:00 PM,LARCENY-THEFT,Occur From Date: 02/23/2000 14:50<br>Occur To Date: 02/23/2000 15:00<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Open Investigation,400 Block BALDWIN ST,ATHENS,GA,30605,33.952832,-83.3705,2016 Jan 11 06:15:30 PM,2016 Jan 11 08:59:49 PM,POINT (-83.3705 33.952832),14,Wednesday,Theft
"743,535,395",00-02-1708-1,2000 Feb 23 03:00:00 PM,LARCENY-THEFT,Occur From Date: 02/23/2000 15:00<br>Occur To Date: 02/24/2000 09:00<br>16-8-18 ENTERING AUTO (THEFT - ITEMS FROM VEH)<br>Case Status: Open Investigation,200 Block SUSSEX DR,ATHENS,GA,30606,33.9433373,-83.4279305,2016 Jan 11 06:02:10 PM,2016 Jan 11 08:40:12 PM,POINT (-83.4279305 33.9433373),15,Wednesday,Theft
"743,505,082",00-02-1692-1,2000 Feb 23 04:00:00 PM,BURGLARY,Occur From Date: 02/23/2000 16:00<br>Occur To Date: 02/23/2000 23:00<br>16-7-1 BURGLARY - NON RESIDENCE - FORCED ENTRY<br>Case Status: Open Investigation,4700 Block ATLANTA HWY,ATHENS,GA,30622,33.940927,-83.496117,2016 Jan 11 05:52:11 PM,2016 Jan 11 08:24:06 PM,POINT (-83.496117 33.940927),16,Wednesday,Breaking & Entering
"743,820,409",00-02-1671-1,2000 Feb 23 05:00:00 PM,DRUNKENNESS,Occur From Date: 02/23/2000 17:00<br>Occur To Date: 02/23/2000 17:30<br>3-5-4 PUBLIC INTOXICATION<br>Case Status: Cleared by Arrest,300 Block E WASHINGTON ST,ATHENS,GA,30601,33.9595834,-83.3748367,2016 Jan 11 07:59:49 PM,2016 Jan 11 11:19:32 PM,POINT (-83.3748367 33.9595834),17,Wednesday,Liquor
"743,536,630",00-02-2080-1,2000 Feb 23 05:15:00 PM,OTHER ASSAULTS,Occur From Date: 02/23/2000 17:15<br>Occur To Date: 02/23/2000 17:30<br>16-5-23 SIMPLE BATTERY<br>Case Status: Open Investigation,PRINCE AV,ATHENS,GA,33.9622993,-83.3965905,2016 Jan 11 06:02:35 PM,2016 Jan 11 08:40:45 PM,POINT (-83.3965905 33.9622993),17,Wednesday,Assault,
"743,694,794",00-02-1672-1,2000 Feb 23 05:24:00 PM,OTHER ASSAULTS,Occur From Date: 02/23/2000 17:24<br>Occur To Date: 02/23/2000 17:45<br>16-5-23 SIMPLE BATTERY<br>Case Status: Cleared by Arrest,200 Block PAULDOE ST,ATHENS,GA,30606,33.9541521,-83.4118916,2016 Jan 11 07:03:38 PM,2016 Jan 11 10:07:41 PM,POINT (-83.4118916 33.9541521),17,Wednesday,Assault
"743,860,801",00-02-1777-2,2000 Feb 23 05:45:00 PM,LIQUOR LAWS,Occur From Date: 02/23/2000 17:45<br>Occur To Date: 02/23/2000 21:00<br>3-3-23 UNDERAGE FURNISH POSS OR CONSUMPTION OF ALCOHOL<br>Case Status: Cleared by Arrest,4300 Block LEXINGTON RD,ATHENS,GA,30605,33.9345146,-83.3146785,2016 Jan 11 08:16:10 PM,2016 Jan 11 11:42:33 PM,POINT (-83.3146785 33.9345146),17,Wednesday,Liquor
"743,863,795",00-02-1777-1,2000 Feb 23 05:45:00 PM,FORGERY AND COUNTERFEITING,Occur From Date: 02/23/2000 17:45<br>Occur To Date: 02/23/2000 21:00<br>16-9-4 FAKE ID - POSSESSION (MISD)<br>Case Status: Cleared by Arrest,4300 Block LEXINGTON RD,ATHENS,GA,30605,33.9345146,-83.3146785,2016 Jan 11 08:17:24 PM,2016 Jan 11 11:45:01 PM,POINT (-83.3146785 33.9345146),17,Wednesday,Theft
"743,735,936",00-03-1078-1,2000 Feb 23 06:00:00 PM,FRAUD,Occur From Date: 02/23/2000 18:00<br>Occur To Date: 02/27/2000 23:00<br>16-9-33 FINANCIAL TRANSACTION CARD FRAUD<br>Case Status: Open Investigation,ATHENS GA RD,ATHENS,GA,33.8963782,-83.2247281,2016 Jan 11 07:21:24 PM,2016 Jan 11 10:31:15 PM,POINT (-83.2247281 33.8963782),18,Wednesday,Theft,
"743,478,763",00-02-1683-1,2000 Feb 23 08:06:00 PM,ALL OTHER OFFENSES,Occur From Date: 02/23/2000 20:06<br>Occur To Date: 02/23/2000 20:06<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Cleared by Arrest,100 Block NELLIE B AV,ATHENS,GA,30601,33.9561524,-83.3550774,2016 Jan 11 05:43:08 PM,2016 Jan 11 08:09:42 PM,POINT (-83.3550774 33.9561524),20,Wednesday,Other
"743,836,747",00-02-1687-1,2000 Feb 23 08:15:00 PM,OTHER ASSAULTS,Occur From Date: 02/23/2000 20:15<br>Occur To Date: 02/23/2000 23:00<br>16-5-23 SIMPLE BATTERY<br>Case Status: Cleared by Arrest,100 Block REBECCA PL,ATHENS,GA,30605,33.9085407,-83.340714,2016 Jan 11 08:06:00 PM,2016 Jan 11 11:29:28 PM,POINT (-83.340714 33.9085407),20,Wednesday,Assault
"743,847,388",00-02-1687-2,2000 Feb 23 08:15:00 PM,DISORDERLY CONDUCT,Occur From Date: 02/23/2000 20:15<br>Occur To Date: 02/23/2000 23:00<br>3-5-1 DISORDERLY CONDUCT<br>Case Status: Cleared by Arrest,100 Block REBECCA PL,ATHENS,GA,30605,33.9085407,-83.340714,2016 Jan 11 08:10:33 PM,2016 Jan 11 11:35:41 PM,POINT (-83.340714 33.9085407),20,Wednesday,Disorder
"743,582,231",00-02-1684-1,2000 Feb 23 08:20:00 PM,LARCENY-THEFT,"Occur From Date: 02/23/2000 20:20<br>Occur To Date: 02/23/2000 20:50<br>16-8-14 THEFT BY SHOPLIFTING $.01 TO $300.00 1ST, 2ND, 3RD<br>Case Status: Open Investigation",300 Block OAK ST,ATHENS,GA,30601,33.9528975,-83.3647248,2016 Jan 11 06:18:53 PM,2016 Jan 11 09:05:06 PM,POINT (-83.3647248 33.9528975),20,Wednesday,Theft
"743,469,350",00-02-1686-1,2000 Feb 23 09:00:00 PM,ALL OTHER OFFENSES,Occur From Date: 02/23/2000 21:00<br>Occur To Date: 02/23/2000 21:00<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Cleared by Arrest,200 Block MADISON HGT,ATHENS,GA,30601,33.9677977,-83.370811,2016 Jan 11 05:40:02 PM,2016 Jan 11 08:04:36 PM,POINT (-83.370811 33.9677977),21,Wednesday,Other
"743,523,936",00-03-0018-1,2000 Feb 23 09:00:00 PM,LARCENY-THEFT,Occur From Date: 02/23/2000 21:00<br>Occur To Date: 03/01/2000 10:45<br>16-8-2 THEFT BY TAKING - MOTOR VEH PARTS/ACCES - $.01 TO $100.00<br>Case Status: Open Investigation,100 Block FIREWOOD CT,ATHENS,GA,30605,33.9308106,-83.3127705,2016 Jan 11 05:58:36 PM,2016 Jan 11 08:34:37 PM,POINT (-83.3127705 33.9308106),21,Wednesday,Theft
"743,693,283",00-02-1703-1,2000 Feb 23 09:00:00 PM,MOTOR VEHICLE THEFT,Occur From Date: 02/23/2000 21:00<br>Occur To Date: 02/24/2000 07:30<br>16-8-2 (MV) THEFT BY TAKING - AUTO<br>Case Status: Open Investigation,300 Block NELLIE B AV,ATHENS,GA,30601,33.9559721,-83.3527327,2016 Jan 11 07:02:57 PM,2016 Jan 11 10:06:59 PM,POINT (-83.3527327 33.9559721),21,Wednesday,Theft of Vehicle
"743,694,723",00-02-1688-1,2000 Feb 23 09:28:00 PM,ALL OTHER OFFENSES,Occur From Date: 02/23/2000 21:28<br>Occur To Date: 02/23/2000 21:45<br>16-10-25 GIVING FALSE INFORMATION<br>Case Status: Cleared by Arrest,JAIL RD,ATHENS,GA,30605,33.9438595,-83.326723,2016 Jan 11 07:03:38 PM,2016 Jan 11 10:07:39 PM,POINT (-83.326723 33.9438595),21,Wednesday,Other
"743,713,985",00-02-1690-1,2000 Feb 23 10:45:00 PM,MOTOR VEHICLE THEFT,Occur From Date: 02/23/2000 22:45<br>Occur To Date: 02/23/2000 23:00<br>16-8-2 (MV) THEFT BY TAKING - AUTO<br>Case Status: Open Investigation,1 Block EASTWOOD CT,ATHENS,GA,30605,33.9532563,-83.3451,2016 Jan 11 07:12:05 PM,2016 Jan 11 10:18:35 PM,POINT (-83.3451 33.9532563),22,Wednesday,Theft of Vehicle
"743,487,860",00-02-1702-2,2000 Feb 23 10:52:00 PM,ALL OTHER OFFENSES,Occur From Date: 02/23/2000 22:52<br>Occur To Date: 02/23/2000 23:59<br>16-11-39.1 HARASSING PHONE CALLS<br>Case Status: Open Investigation,100 Block ARTHUR CIR,ATHENS,GA,30605,33.9002095,-83.338149,2016 Jan 11 05:46:10 PM,2016 Jan 11 08:14:46 PM,POINT (-83.338149 33.9002095),22,Wednesday,Other
"743,522,894",00-02-1702-1,2000 Feb 23 10:52:00 PM,OTHER ASSAULTS,Occur From Date: 02/23/2000 22:52<br>Occur To Date: 02/23/2000 23:59<br>16-11-37 TERRORISTIC THREATS OR ACTS<br>Case Status: Open Investigation,100 Block ARTHUR CIR,ATHENS,GA,30605,33.9002095,-83.338149,2016 Jan 11 05:58:12 PM,2016 Jan 11 08:33:19 PM,POINT (-83.338149 33.9002095),22,Wednesday,Assault
"743,861,116",00-02-2048-1,2000 Feb 23 11:00:00 PM,DRUG ABUSE VIOLATIONS,Occur From Date: 02/23/2000 23:00<br>Occur To Date: 02/23/2000 23:00<br>16-13-30 COCAINE - POSSESSION OF<br>Case Status: Cleared by Arrest,100 Block WINDFALL DR,ATHENS,GA,30683,33.9474947,-83.2872266,2016 Jan 11 08:16:22 PM,2016 Jan 11 11:42:44 PM,POINT (-83.2872266 33.9474947),23,Wednesday,Drugs
"743,876,100",00-02-2048-2,2000 Feb 23 11:00:00 PM,DRUG ABUSE VIOLATIONS,Occur From Date: 02/23/2000 23:00<br>Occur To Date: 02/23/2000 23:00<br>16-13-30 (j) (1) MARIJUANA - POSSESSION (F)<br>Case Status: Cleared by Arrest,100 Block WINDFALL DR,ATHENS,GA,30683,33.9474947,-83.2872266,2016 Jan 11 08:22:10 PM,2016 Jan 11 11:51:59 PM,POINT (-83.2872266 33.9474947),23,Wednesday,Drugs
"743,548,448",00-02-1729-1,2000 Feb 24 12:30:00 AM,LARCENY-THEFT,Occur From Date: 02/24/2000 00:30<br>Occur To Date: 02/24/2000 09:00<br>16-8-18 ENTERING AUTO (THEFT - ITEMS FROM VEH)<br>Case Status: Open Investigation,200 Block SUSSEX DR,ATHENS,GA,30606,33.9433373,-83.4279305,2016 Jan 11 06:06:52 PM,2016 Jan 11 08:46:29 PM,POINT (-83.4279305 33.9433373),0,Thursday,Theft
"743,471,963",00-02-1693-1,2000 Feb 24 12:35:00 AM,DRIVING UNDER THE INFLUENCE,Occur From Date: 02/24/2000 00:35<br>Occur To Date: 02/24/2000 00:48<br>40-6-391 DUI - ALCOHOL<br>Case Status: Cleared by Arrest,HAWTHORNE AV,ATHENS,GA,30606,33.9603759,-83.4131939,2016 Jan 11 05:40:59 PM,2016 Jan 11 08:05:50 PM,POINT (-83.4131939 33.9603759),0,Thursday,Liquor
"743,477,802",00-02-1694-2,2000 Feb 24 01:00:00 AM,ALL OTHER OFFENSES,Occur From Date: 02/24/2000 01:00<br>Occur To Date: 02/24/2000 01:20<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Open Investigation,500 Block PAULDOE ST,ATHENS,GA,30606,33.9560913,-83.4166652,2016 Jan 11 05:42:46 PM,2016 Jan 11 08:09:02 PM,POINT (-83.4166652 33.9560913),1,Thursday,Other
"743,510,792",00-02-1694-1,2000 Feb 24 01:00:00 AM,ALL OTHER OFFENSES,Occur From Date: 02/24/2000 01:00<br>Occur To Date: 02/24/2000 01:20<br>16-10-24 (A) OBSTRUCTING OR HINDERING LEO (MISD)<br>Case Status: Open Investigation,500 Block PAULDOE ST,ATHENS,GA,30606,33.9560913,-83.4166652,2016 Jan 11 05:54:11 PM,2016 Jan 11 08:28:03 PM,POINT (-83.4166652 33.9560913),1,Thursday,Other
"743,849,399",00-02-1757-1,2000 Feb 24 01:00:00 AM,LARCENY-THEFT,Occur From Date: 02/24/2000 01:00<br>Occur To Date: 02/24/2000 07:20<br>16-8-18 ENTERING AUTO (THEFT - ITEMS FROM VEH)<br>Case Status: Open Investigation,200 Block SUSSEX CLUB DR,ATHENS,GA,30607,33.9913425,-83.40928,2016 Jan 11 08:11:22 PM,2016 Jan 11 11:36:50 PM,POINT (-83.40928 33.9913425),1,Thursday,Theft
"743,468,559",00-02-1695-2,2000 Feb 24 01:55:00 AM,ALL OTHER OFFENSES,Occur From Date: 02/24/2000 01:55<br>Occur To Date: 02/24/2000 02:05<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Open Investigation,100 Block FREEMAN DR,ATHENS,GA,30601,33.979642,-83.365502,2016 Jan 11 05:39:44 PM,2016 Jan 11 08:04:00 PM,POINT (-83.365502 33.979642),1,Thursday,Other
"743,684,998",00-02-1695-1,2000 Feb 24 01:55:00 AM,OTHER ASSAULTS,Occur From Date: 02/24/2000 01:55<br>Occur To Date: 02/24/2000 02:05<br>16-5-23 SIMPLE BATTERY<br>Case Status: Open Investigation,100 Block FREEMAN DR,ATHENS,GA,30601,33.979642,-83.365502,2016 Jan 11 06:59:33 PM,2016 Jan 11 10:02:09 PM,POINT (-83.365502 33.979642),1,Thursday,Assault
"743,698,268",00-02-1695-3,2000 Feb 24 01:55:00 AM,ALL OTHER OFFENSES,Occur From Date: 02/24/2000 01:55<br>Occur To Date: 02/24/2000 02:05<br>16-7-24 INTERFERENCE W/ GOVERNMENT PROPERTY<br>Case Status: Open Investigation,100 Block FREEMAN DR,ATHENS,GA,30601,33.979642,-83.365502,2016 Jan 11 07:05:05 PM,2016 Jan 11 10:09:36 PM,POINT (-83.365502 33.979642),1,Thursday,Other
"743,482,595",00-02-1696-1,2000 Feb 24 02:35:00 AM,LIQUOR LAWS,Occur From Date: 02/24/2000 02:35<br>Occur To Date: 02/24/2000 02:35<br>3-3-23 UNDERAGE FURNISH POSS OR CONSUMPTION OF ALCOHOL<br>Case Status: Exceptionally Cleared,CLAYTON ST,ATHENS,GA,30601,33.9585374,-83.3755704,2016 Jan 11 05:44:18 PM,2016 Jan 11 08:12:01 PM,POINT (-83.3755704 33.9585374),2,Thursday,Liquor
"743,920,991",00-02-1698-2,2000 Feb 24 03:07:00 AM,LIQUOR LAWS,Occur From Date: 02/24/2000 03:07<br>Occur To Date: 02/24/2000 03:07<br>3-3-23 UNDERAGE FURNISH POSS OR CONSUMPTION OF ALCOHOL<br>Case Status: Cleared by Arrest,S LUMPKIN ST,ATHENS,GA,33.9393813,-83.3865141,2016 Jan 11 08:38:36 PM,2016 Jan 12 12:18:11 AM,POINT (-83.3865141 33.9393813),3,Thursday,Liquor,
"743,921,658",00-02-1698-1,2000 Feb 24 03:07:00 AM,DRIVING UNDER THE INFLUENCE,Occur From Date: 02/24/2000 03:07<br>Occur To Date: 02/24/2000 03:07<br>40-6-391 DUI - ALCOHOL<br>Case Status: Cleared by Arrest,S LUMPKIN ST,ATHENS,GA,33.9393813,-83.3865141,2016 Jan 11 08:38:45 PM,2016 Jan 12 12:18:50 AM,POINT (-83.3865141 33.9393813),3,Thursday,Liquor,
"743,506,726",00-02-1699-1,2000 Feb 24 04:43:00 AM,BURGLARY,Occur From Date: 02/24/2000 04:43<br>Occur To Date: 02/24/2000 04:45<br>16-7-1 BURGLARY - NON RESIDENCE - FORCED ENTRY<br>Case Status: Open Investigation,700 Block BARNETT SHOALS RD,ATHENS,GA,30605,33.9360478,-83.3507327,2016 Jan 11 05:52:52 PM,2016 Jan 11 08:24:18 PM,POINT (-83.3507327 33.9360478),4,Thursday,Breaking & Entering
"743,460,136",00-02-2131-1,2000 Feb 24 08:00:00 AM,ALL OTHER OFFENSES,Occur From Date: 02/24/2000 08:00<br>Occur To Date: 02/29/2000 02:30<br>16-11-39.1 HARASSING PHONE CALLS<br>Case Status: Open Investigation,1600 Block S MILLEDGE AV,ATHENS,GA,30605,null,0,0,2016 Jan 11 05:37:13 PM,2016 Jan 11 07:58:24 PM,8,Thursday,Other
"743,906,275",00-03-1151-1,2000 Feb 24 08:00:00 AM,FRAUD,Occur From Date: 02/24/2000 08:00<br>Occur To Date: 03/16/2000 17:00<br>16-9-21 BAD CHECKS - EXECUTING / NEGOTIATING<br>Case Status: Open Investigation,500 Block OLD HULL RD,ATHENS,GA,30601,33.9808291,-83.3448108,2016 Jan 11 08:33:19 PM,2016 Jan 12 12:08:45 AM,POINT (-83.3448108 33.9808291),8,Thursday,Theft
"743,567,719",00-02-1725-1,2000 Feb 24 09:00:00 AM,LARCENY-THEFT,Occur From Date: 02/24/2000 09:00<br>Occur To Date: 02/24/2000 12:34<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Open Investigation,300 Block JEFFERSON RIVER RD,ATHENS,GA,30607,33.9935199,-83.425909,2016 Jan 11 06:13:24 PM,2016 Jan 11 08:57:09 PM,POINT (-83.425909 33.9935199),9,Thursday,Theft
"743,582,509",00-02-1706-1,2000 Feb 24 09:00:00 AM,LARCENY-THEFT,Occur From Date: 02/24/2000 09:00<br>Occur To Date: 02/24/2000 09:30<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Exceptionally Cleared,200 Block CAVALIER RD,ATHENS,GA,30606,33.9434755,-83.4626813,2016 Jan 11 06:19:04 PM,2016 Jan 11 09:05:23 PM,POINT (-83.4626813 33.9434755),9,Thursday,Theft
"743,913,587",00-02-1750-1,2000 Feb 24 09:00:00 AM,ALL OTHER OFFENSES,Occur From Date: 02/24/2000 09:00<br>Occur To Date: 02/24/2000 17:00<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Open Investigation,200 Block CLEVELAND RD,ATHENS,GA,30622,33.942262,-83.474457,2016 Jan 11 08:35:55 PM,2016 Jan 12 12:13:03 AM,POINT (-83.474457 33.942262),9,Thursday,Other
"743,683,730",00-02-1715-1,2000 Feb 24 09:55:00 AM,OTHER ASSAULTS,Occur From Date: 02/24/2000 09:55<br>Occur To Date: 02/24/2000 10:00<br>16-5-23 SIMPLE BATTERY<br>Case Status: Open Investigation,400 Block N 29 HWY,ATHENS,GA,30601,33.9852456,-83.3452524,2016 Jan 11 06:59:02 PM,2016 Jan 11 10:01:24 PM,POINT (-83.3452524 33.9852456),9,Thursday,Assault
"743,877,225",00-02-1718-1,2000 Feb 24 10:20:00 AM,OTHER ASSAULTS,Occur From Date: 02/24/2000 10:20<br>Occur To Date: 02/24/2000 10:20<br>16-5-23 SIMPLE BATTERY<br>Case Status: Open Investigation,400 Block DEARING ST,ATHENS,GA,30605,33.9541258,-83.3865936,2016 Jan 11 08:22:33 PM,2016 Jan 11 11:53:42 PM,POINT (-83.3865936 33.9541258),10,Thursday,Assault
"743,573,143",00-02-1737-1,2000 Feb 24 11:30:00 AM,LARCENY-THEFT,Occur From Date: 02/24/2000 11:30<br>Occur To Date: 02/24/2000 11:30<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Open Investigation,1100 Block COMMERCE RD,ATHENS,GA,30607,33.9789542,-83.3779979,2016 Jan 11 06:15:30 PM,2016 Jan 11 08:59:51 PM,POINT (-83.3779979 33.9789542),11,Thursday,Theft
"743,849,935",00-02-1734-1,2000 Feb 24 12:40:00 PM,ROBBERY,Occur From Date: 02/24/2000 12:40<br>Occur To Date: 02/24/2000 12:40<br>16-8-40 ROBBERY - STREET - STRONG ARM<br>Case Status: Cleared by Arrest,1300 Block CEDAR SHOALS DR,ATHENS,GA,30605,33.9227066,-83.3320961,2016 Jan 11 08:11:35 PM,2016 Jan 11 11:36:59 PM,POINT (-83.3320961 33.9227066),12,Thursday,Robbery
"743,515,823",00-02-1738-1,2000 Feb 24 01:30:00 PM,LARCENY-THEFT,Occur From Date: 02/24/2000 13:30<br>Occur To Date: 02/24/2000 13:30<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Open Investigation,1100 Block COMMERCE RD,GA,30607,33.9789542,-83.3779979,2016 Jan 11 05:55:51 PM,2016 Jan 11 08:29:38 PM,POINT (-83.3779979 33.9789542),13,Thursday,Theft,
"743,706,509",00-02-1739-2,2000 Feb 24 03:00:00 PM,ALL OTHER OFFENSES,Occur From Date: 02/24/2000 15:00<br>Occur To Date: 02/24/2000 15:19<br>16-10-25 GIVING FALSE INFORMATION<br>Case Status: Cleared by Arrest,4300 Block LEXINGTON RD,ATHENS,GA,30605,33.9345146,-83.3146785,2016 Jan 11 07:08:48 PM,2016 Jan 11 10:14:08 PM,POINT (-83.3146785 33.9345146),15,Thursday,Other
"743,707,536",00-02-1739-1,2000 Feb 24 03:00:00 PM,FRAUD,Occur From Date: 02/24/2000 15:00<br>Occur To Date: 02/24/2000 15:19<br>16-9-33 FINANCIAL TRANSACTION CARD FRAUD<br>Case Status: Cleared by Arrest,4300 Block LEXINGTON RD,ATHENS,GA,30605,33.9345146,-83.3146785,2016 Jan 11 07:09:15 PM,2016 Jan 11 10:14:49 PM,POINT (-83.3146785 33.9345146),15,Thursday,Theft
"743,542,682",00-02-1781-1,2000 Feb 24 04:00:00 PM,LARCENY-THEFT,Occur From Date: 02/24/2000 16:00<br>Occur To Date: 02/24/2000 20:00<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Open Investigation,500 Block QUAILWOOD DR,ATHENS,GA,30606,33.979961,-83.438191,2016 Jan 11 06:04:50 PM,2016 Jan 11 08:43:06 PM,POINT (-83.438191 33.979961),16,Thursday,Theft
"743,555,546",00-02-1748-1,2000 Feb 24 04:20:00 PM,LARCENY-THEFT,Occur From Date: 02/24/2000 16:20<br>Occur To Date: 02/24/2000 16:30<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Open Investigation,2000 Block S MILLEDGE AV,ATHENS,GA,30605,33.9277984,-83.3793942,2016 Jan 11 06:09:14 PM,2016 Jan 11 08:50:58 PM,POINT (-83.3793942 33.9277984),16,Thursday,Theft
