ID,Incident Date and Time,Incident Type,Street,City,State,Zip,Latitude,Longitude,Crime Category,Theft,Sexual Abuse,Assault,Others,Rape,Murder,Drug Abuse,Drinking in Public,Traffic Accidents,Forgery,Vandalism,Weapon Violation,Missing Person,Suspicious Entity,Indecent Exposure,Accident,Animal Abuse,Threats,Harassment,Child Abuse,Trespassing,Stalking,Evidence Tampering,Misconduct,Prostitution,Noise Complaint,Kidnapping,Severity Index
"901,039,575",2019 Jan 07 06:00:00 PM,larceny/theft,1 Block LANGMEYER AV,Buffalo,NY,14206,42.92484358,-78.81698876,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"901,476,393",2019 Jan 04 12:00:00 PM,larceny/theft,400 Block GOLD ST,Buffalo,NY,14206,42.89630329,-78.80519991,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"902,552,636",2019 Jan 04 12:00:00 PM,larceny/theft,1000 Block GENESEE ST,Buffalo,NY,14206,42.90148918,-78.8442582,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"902,969,363",2015 Jan 25 12:00:00 PM,sexual abuse,1 Block VANDERBILT ST,Buffalo,NY,14206,42.89218619,-78.80585686,Sexual Abuse,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"902,969,364",2018 Jan 25 12:00:00 PM,sexual abuse,200 Block HEMPSTEAD AV,Buffalo,NY,14206,42.93049223,-78.80506120000001,Sexual Abuse,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"901,019,637",2019 Jan 09 12:00:00 PM,sexual abuse,1 Block WAKEFIELD AV,Buffalo,NY,14206,42.93424285,-78.83565826,Sexual Abuse,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"854,556,050",2018 Jan 01 12:01:00 AM,burglary,200 Block JOHNSON ST,Buffalo,NY,14206,42.89807833,-78.84793857,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"854,542,298",2018 Mar 01 12:00:00 PM,larceny/theft,300 Block WALDEN AV,Buffalo,NY,14206,42.90326103,-78.82455864,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"864,877,458",2018 Jun 25 12:00:00 PM,larceny/theft,1 Block MORRIS AV,Buffalo,NY,14206,42.94077761,-78.83366823,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"855,628,713",2018 May 07 12:00:00 AM,larceny/theft,1 Block GRIMES ST,Buffalo,NY,14206,42.89225421,-78.82638161,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"855,839,075",2018 May 16 11:34:00 AM,larceny/theft,600 Block GOODYEAR AV,Buffalo,NY,14206,42.91363703,-78.82258328,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"861,498,464",2018 Jan 01 12:00:00 AM,larceny/theft,800 Block GENESEE ST,Buffalo,NY,14206,42.89937026,-78.84693642,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"839,242,924",2017 Mar 16 12:00:00 PM,larceny/theft,2100 Block MAIN ST,Buffalo,NY,14206,42.92880507,-78.84993703,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"854,152,668",2018 May 14 08:45:00 AM,assault,200 Block REED ST,Buffalo,NY,14206,42.90031432,-78.84205124,Assault,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"854,197,791",2018 May 14 09:00:00 AM,larceny/theft,700 Block SMITH ST,Buffalo,NY,14206,42.88280445,-78.84376902,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"908,075,281",2019 Feb 24 11:17:54 AM,larceny/theft,WILLIAM ST & FILLMORE AV,Buffalo,NY,14206,42.88500972,-78.83926343,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"854,297,466",2018 May 15 02:30:00 PM,burglary,300 Block OAKMONT AV,Buffalo,NY,14206,42.93195093,-78.80275127,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"870,064,218",2018 Sep 05 07:43:00 PM,robbery,2300 Block MAIN ST,Buffalo,NY,14206,42.932024,-78.84621678,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"908,075,279",2019 Feb 24 12:00:00 AM,burglary,1 Block LANGFIELD DR,Buffalo,NY,14206,42.93012388,-78.81099696,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"889,294,330",2018 Nov 11 06:24:02 AM,assault,1 Block WEAVER ST,Buffalo,NY,14206,42.8741903,-78.80377765,Assault,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"913,614,030",2019 Apr 11 05:30:53 AM,burglary,2800 Block BAILEY AV,Buffalo,NY,14206,42.93182028,-78.81339304,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"913,636,471",2019 Apr 12 12:44:00 AM,assault,400 Block BERKSHIRE AV,Buffalo,NY,14206,42.94496276,-78.81370342,Assault,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"925,705,574",2019 Jul 14 08:00:00 AM,larceny/theft,300 Block WALDEN AV,Buffalo,NY,14206,42.90348508,-78.82239472,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"854,615,242",2018 May 18 02:00:00 PM,larceny/theft,100 Block ERB ST,Buffalo,NY,14206,42.92097973,-78.80050959999998,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"925,675,688",2019 Jul 15 05:20:00 AM,robbery,1100 Block S PARK AV,Buffalo,NY,14206,42.86097294,-78.83938792,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"854,621,165",2018 Apr 23 12:00:00 AM,larceny/theft,200 Block MILLICENT AV,Buffalo,NY,14206,42.93485596,-78.80455405,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"854,432,969",2018 May 09 07:30:00 PM,assault,MILLS ST & B ST,Buffalo,NY,14206,42.89996964,-78.83667544,Assault,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"853,975,932",2018 May 11 06:00:00 PM,uuv,1 Block CROSSMAN AV,Buffalo,NY,14206,42.91480136,-78.80295174,Others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"939,076,236",2019 Aug 25 12:00:00 AM,burglary,300 Block HIGHGATE AV,Buffalo,NY,14206,42.94795504,-78.81296756,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"840,240,669",2016 Jul 11 12:00:00 PM,larceny/theft,1 Block MYERS ST,Buffalo,NY,14206,42.90262328,-78.84023204,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"839,326,076",2018 Mar 17 01:00:00 AM,larceny/theft,900 Block E LOVEJOY ST,Buffalo,NY,14206,42.88948611,-78.81148181,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"839,247,216",2018 Mar 22 10:30:00 PM,larceny/theft,1100 Block E DELAVAN AV,Buffalo,NY,14206,42.92235017,-78.81526191,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"839,343,506",2018 Mar 24 07:00:00 PM,larceny/theft,1300 Block BROADWAY,Buffalo,NY,14206,42.89513764,-78.82527336,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"854,481,840",2018 May 17 07:30:00 AM,burglary,100 Block ORLEANS ST,Buffalo,NY,14206,42.93910515,-78.80651123,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"839,417,900",2018 Mar 25 03:00:00 AM,robbery,1200 Block BROADWAY,Buffalo,NY,14206,42.89485225,-78.83042224,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"839,299,189",2018 Mar 25 11:52:00 PM,larceny/theft,300 Block AMHERST ST,Buffalo,NY,14206,42.93983903,-78.82350631,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"909,670,152",2019 Mar 10 07:38:42 PM,larceny/theft,900 Block BROADWAY AV,Buffalo,NY,14206,42.90126008,-78.83630749999999,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"840,181,048",2018 Mar 26 05:30:00 PM,assault,100 Block WAKEFIELD AV,Buffalo,NY,14206,42.9341946,-78.83263331,Assault,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"839,329,747",2018 Mar 26 12:00:00 AM,larceny/theft,200 Block JOHNSON ST,Buffalo,NY,14206,42.89692418,-78.84868004,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"839,329,746",2018 Mar 26 09:47:29 AM,assault,700 Block NORTHAMPTON ST,Buffalo,NY,14206,42.90706832,-78.8402505,Assault,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"839,452,901",2018 Mar 26 11:20:42 PM,larceny/theft,600 Block AMHERST ST,Buffalo,NY,14206,42.93999218,-78.81577627,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"903,539,348",2019 Jan 28 08:30:00 AM,burglary,500 Block DARTMOUTH AV,Buffalo,NY,14206,42.94366254,-78.80518315,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"908,310,192",2019 Feb 23 12:00:00 AM,assault,3400 Block BAILEY AV,Buffalo,NY,14206,42.94822733,-78.8140144,Assault,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"837,989,500",2018 Mar 13 08:27:52 PM,assault,100 Block ZELMER ST,Buffalo,NY,14206,42.91394194,-78.80750299,Assault,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"837,967,819",2018 Mar 13 09:00:00 PM,robbery,WALDEN AV & BAILEY AV,Buffalo,NY,14206,42.90484725,-78.81377794,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"884,259,057",2018 Jan 30 05:30:00 AM,rape,100 Block DONOVAN ST,Buffalo,NY,14206,42.88562658,-78.82038546,Rape,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"884,050,230",2018 Jun 14 03:52:49 PM,larceny/theft,1 Block GREENFIELD ST,Buffalo,NY,14206,42.93732413,-78.84426007,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"924,926,483",2019 Jul 07 01:41:00 PM,larceny/theft,1900 Block SENECA ST,Buffalo,NY,14206,42.85800978,-78.81341721,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"901,016,053",2018 Aug 04 12:00:00 PM,sexual abuse,2000 Block FILLMORE AV,Buffalo,NY,14206,42.93044915,-78.83889138,Sexual Abuse,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"891,983,174",2018 Nov 23 12:00:00 AM,uuv,600 Block LINWOOD AV,Buffalo,NY,14206,42.94625179,-78.82722888,Others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"892,052,988",2018 Nov 24 12:01:00 AM,larceny/theft,400 Block DAVEY ST,Buffalo,NY,14206,42.89589574,-78.80310855,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"890,596,139",2018 Nov 24 11:31:00 PM,larceny/theft,1 Block GOLD ST,Buffalo,NY,14206,42.88582121,-78.80542353,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"890,625,419",2018 Nov 26 07:30:00 AM,larceny/theft,1 Block S RYAN ST,Buffalo,NY,14206,42.85633781,-78.81251591,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"890,669,450",2018 Nov 27 07:22:00 AM,assault,1 Block SWINBURNE ST,Buffalo,NY,14206,42.89358169,-78.82142352,Assault,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"861,421,631",2018 Jun 28 03:49:00 AM,assault,1 Block REMOLENO ST,Buffalo,NY,14206,42.85450265,-78.8242942,Assault,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"856,922,206",2018 Jun 10 02:00:00 AM,robbery,400 Block GRIDER ST,Buffalo,NY,14206,42.91768409,-78.82913214,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"856,922,197",2018 Jun 10 06:03:04 AM,theft of services,THORNTON AV & BAILEY AV,Buffalo,NY,14206,42.93939284,-78.8136453,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"864,837,431",2018 Jul 24 04:45:00 AM,burglary,1 Block S RYAN ST,Buffalo,NY,14206,42.85589931,-78.81225322,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"864,877,460",2018 Jul 24 12:00:00 AM,larceny/theft,200 Block WESTMINSTER AV,Buffalo,NY,14206,42.94160219,-78.80644555,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"898,516,360",2019 Jan 02 12:12:45 PM,larceny/theft,1 Block SATTLER AV,Buffalo,NY,14206,42.91232641,-78.80577998,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"936,688,671",2019 Aug 14 12:00:00 PM,larceny/theft,1 Block CONNELLY AV,Buffalo,NY,14206,42.92947969,-78.8174917,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"856,949,733",2018 May 04 12:00:00 AM,burglary,1 Block PARKRIDGE AV,Buffalo,NY,14206,42.93753749,-78.82192889,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"856,866,713",2018 May 08 12:00:00 AM,larceny/theft,300 Block MANHATTAN AV,Buffalo,NY,14206,42.94161232,-78.82833098,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"855,910,411",2018 May 25 12:00:00 AM,theft of services,MOHR AV & BROADWAY,Buffalo,NY,14206,42.89521615,-78.82706498,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"942,516,714",2015 Oct 04 12:01:00 AM,assault,100 Block HUMASON AV,Buffalo,NY,14206,42.91727666,-78.79989927,Assault,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"855,740,848",2018 May 28 01:39:00 AM,uuv,2200 Block GENESEE ST,Buffalo,NY,14206,42.91815589,-78.79926769,Others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"855,788,885",2018 May 28 01:30:00 PM,burglary,1 Block ANDOVER AV,Buffalo,NY,14206,42.93425967,-78.81470911,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"868,892,398",2018 Aug 02 12:00:00 AM,larceny/theft,1 Block BEITER WK,Buffalo,NY,14206,42.93110638,-78.79957431,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"867,589,922",2018 Aug 19 07:54:00 AM,robbery,NORTHLAND AV & HUMBOLDT PW,Buffalo,NY,14206,42.91905262,-78.84310029,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"867,615,886",2018 Aug 19 05:50:00 PM,robbery,1 Block BUTLER AV,Buffalo,NY,14206,42.91643026,-78.84992101,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"867,683,719",2018 Aug 19 09:18:00 PM,robbery,900 Block WALDEN AV,Buffalo,NY,14206,42.90638277,-78.80027172,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"839,020,447",2018 Mar 22 08:00:00 PM,robbery,900 Block KENSINGTON AV,Buffalo,NY,14206,42.93559609,-78.81867252,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"838,824,203",2018 Mar 22 08:34:09 PM,larceny/theft,1 Block WILSON ST,Buffalo,NY,14206,42.88618707,-78.84038771,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"867,984,556",2018 Aug 21 04:00:00 AM,uuv,LANG STREET,Buffalo,NY,14206,42.919072299999996,-78.80635579999999,Others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"878,155,865",2018 Sep 18 09:46:00 AM,burglary,1 Block GEARY ST,Buffalo,NY,14206,42.85642547,-78.80983094,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"867,980,125",2018 Aug 21 11:45:00 AM,robbery,1 Block BLAKE ST,Buffalo,NY,14206,42.91610229,-78.81120666,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"878,448,547",2018 Sep 19 04:50:00 AM,larceny/theft,100 Block DEPEW AV,Buffalo,NY,14206,42.94352349,-78.84503321,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"878,413,481",2018 Sep 19 06:15:00 AM,larceny/theft,800 Block NORTHLAND AV,Buffalo,NY,14206,42.91911305,-78.82812982,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"856,405,599",2018 Jun 04 10:14:47 AM,burglary,100 Block HOLDEN ST,Buffalo,NY,14206,42.93723446,-78.83529703,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"841,759,662",2017 Oct 15 12:00:00 PM,larceny/theft,200 Block HOWARD ST,Buffalo,NY,14206,42.88313227,-78.8444047,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"840,216,721",2018 Jan 22 12:00:00 PM,larceny/theft,900 Block HUMBOLDT PW,Buffalo,NY,14206,42.91024555,-78.84276468,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"912,653,909",2019 Mar 23 12:00:00 PM,larceny/theft,2200 Block BAILEY AV,Buffalo,NY,14206,42.91757821,-78.8140867,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"911,804,994",2019 Mar 25 06:04:20 AM,rape,400 Block GRIDER ST,Buffalo,NY,14206,42.91768409,-78.82913214,Rape,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"911,709,446",2019 Mar 25 01:50:00 AM,theft of services,100 Block SOUTHSIDE PW,Buffalo,NY,14206,42.85263752,-78.82395131,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"912,195,173",2019 Mar 25 12:00:00 PM,larceny/theft,100 Block FOX ST,Buffalo,NY,14206,42.89487206,-78.84617088,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"911,813,978",2019 Mar 25 10:30:00 AM,larceny/theft,1 Block COLORADO AV,Buffalo,NY,14206,42.91235354,-78.81962929,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"911,761,298",2019 Mar 25 11:05:00 AM,assault,FLORIDA ST & PLEASANT PL,Buffalo,NY,14206,42.92021729,-78.84971333,Assault,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"920,338,930",2019 May 21 11:00:00 PM,larceny/theft,300 Block LASALLE AV,Buffalo,NY,14206,42.9451717,-78.81889574,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"920,299,882",2019 May 24 01:30:00 PM,uuv,1 Block REMINGTON PL,Buffalo,NY,14206,42.86054959,-78.81931975,Others,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"869,985,806",2018 Sep 03 12:00:00 PM,sexual abuse,300 Block MANHATTAN AV,Buffalo,NY,14206,42.94407255,-78.81967587,Sexual Abuse,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"867,822,336",2018 Apr 28 12:00:00 PM,larceny/theft,1100 Block E DELAVAN AV,Buffalo,NY,14206,42.92289902,-78.81522663,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"869,652,498",2018 Sep 04 07:00:57 AM,burglary,1 Block REED ST,Buffalo,NY,14206,42.89471686,-78.84202784,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"856,191,856",2018 Jun 01 10:33:21 AM,burglary,100 Block GUILFORD ST,Buffalo,NY,14206,42.89710156,-78.84312009,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"854,574,370",2018 May 18 12:00:00 AM,larceny/theft,200 Block COMSTOCK AV,Buffalo,NY,14206,42.94347259,-78.81788086,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"854,891,011",2018 May 18 04:30:00 PM,robbery,BAILEY AV & SCHRECK AV,Buffalo,NY,14206,42.92475536,-78.81986337,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"870,183,394",2018 Sep 06 09:31:45 AM,burglary,1 Block MORELAND ST,Buffalo,NY,14206,42.89080294,-78.81159861,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"854,800,873",2018 Mar 03 12:00:00 AM,larceny/theft,1 Block HAGEN ST,Buffalo,NY,14206,42.91737051,-78.80815007,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"871,682,280",2018 Sep 07 07:43:00 AM,larceny/theft,2400 Block MAIN ST,Buffalo,NY,14206,42.93521604,-78.84219729,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"872,788,155",2018 Sep 07 08:00:00 AM,larceny/theft,HUBBARD ST & CLINTON ST,Buffalo,NY,14206,42.8733824,-78.82347229,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"854,639,285",2018 May 19 07:30:21 AM,larceny/theft,400 Block GOETHE ST,Buffalo,NY,14206,42.897026200000006,-78.80023892,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"854,662,785",2018 May 20 03:00:00 AM,burglary,400 Block MOSELLE ST,Buffalo,NY,14206,42.91574541,-78.824682,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"854,676,362",2018 May 20 11:02:00 AM,rape,E DELAVAN AV & PANSY PL,Buffalo,NY,14206,42.92197974,-78.84695811,Rape,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"913,731,906",2019 Apr 13 02:06:27 AM,robbery,900 Block SYCAMORE ST,Buffalo,NY,14206,42.8983477,-78.83804968,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"922,967,191",2019 Jun 13 01:00:00 PM,burglary,1 Block LISBON AV,Buffalo,NY,14206,42.9485042,-78.82607988,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"807,474,106",2017 May 27 12:35:00 PM,larceny/theft,3400 Block BAILEY AV,Buffalo,NY,14206,42.94866619,-78.81409074,Theft,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"807,474,109",2017 May 27 01:24:23 PM,assault,200 Block E AMHERST ST,Buffalo,NY,14206,42.93993561,-78.82970613,Assault,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"854,980,032",2018 May 23 03:50:00 PM,assault,1700 Block SENECA ST,Buffalo,NY,14206,42.86121317,-78.81686057,Assault,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
